time,data1,data2,valid
0.013198,154,19,1
0.013199,160,191,1
0.013201,92,1,1
0.013202,45,119,1
0.013203,130,167,1
0.013204,210,93,1
0.013206,205,209,1
0.013306,1,110,1
0.013307,11,27,1
0.013407,74,112,1
0.013408,45,240,1
0.013409,243,219,1
0.013509,42,160,1
0.013510,121,21,1
0.013511,81,222,1
0.013512,33,159,1
0.013513,175,136,1
0.013514,153,115,1
0.013515,220,106,1
0.013516,209,152,1
0.013518,12,113,1
0.013618,27,181,1
0.013619,186,32,1
0.013620,2,77,1
0.013720,96,143,1
0.013721,98,88,1
0.013722,7,77,1
0.013723,52,19,1
0.013724,187,47,1
0.013725,141,34,1
0.013727,91,170,1
0.013727,94,29,1
0.013728,19,206,1
0.013729,189,159,1
0.013731,8,78,1
0.013732,143,139,1
0.013733,189,46,0
0.013734,171,159,0
0.013736,36,225,0
0.013736,178,204,0
0.013737,159,186,0
0.013738,255,172,0
0.013739,117,11,0
0.013740,2,191,1
0.013741,209,91,1
0.013841,216,152,1
0.013942,98,122,1
0.013942,214,183,1
0.013943,223,66,1
0.013944,68,86,1
0.013945,89,63,1
0.013946,100,165,1
0.013947,44,132,1
0.013949,131,181,1
0.013950,161,228,1
0.013951,148,124,1
0.013952,253,56,1
0.013953,210,26,1
0.013954,22,62,1
0.013955,59,4,1
0.014055,239,252,1
0.014057,155,10,1
0.014058,46,97,1
0.014059,227,255,1
0.014060,199,181,1
0.014161,52,240,1
0.014161,30,97,1
0.014162,2,45,1
0.014163,110,190,1
0.014164,75,116,1
0.014166,122,153,1
0.014167,150,117,1
0.014267,1,90,1
0.014269,37,247,1
0.014270,236,120,1
0.014271,31,148,1
0.014272,121,244,1
0.014372,79,204,1
0.014373,181,203,1
0.014474,191,21,1
0.014475,50,24,1
0.014476,79,114,1
0.014477,129,211,1
0.014577,208,151,1
0.014578,187,123,1
0.014679,169,212,1
0.014680,222,165,1
0.014681,32,13,0
0.014682,80,177,0
0.014683,54,240,0
0.014684,228,112,0
0.014685,115,253,0
0.014785,117,40,1
0.014885,247,84,1
0.014886,62,222,1
0.014987,76,28,1
0.014988,185,155,1
0.014989,233,117,1
0.015089,202,85,1
0.015090,76,157,1
0.015091,181,197,1
0.015093,162,198,1
0.015093,121,128,1
0.015095,9,32,1
0.015096,244,252,1
0.015097,201,137,1
0.015197,167,49,1
0.015198,10,252,1
0.015199,93,21,1
0.015200,227,74,1
0.015201,74,212,1
0.015301,204,206,1
0.015302,233,28,1
0.015303,248,245,1
0.015305,69,202,1
0.015305,53,120,1
0.015306,232,212,1
0.015307,16,38,1
0.015309,152,132,1
0.015310,54,159,1
0.015311,145,250,1
0.015312,60,60,1
0.015314,255,51,1
0.015315,115,59,1
0.015415,221,154,1
0.015416,205,61,1
0.015417,125,74,1
0.015419,59,170,1
0.015519,116,185,1
0.015520,16,128,1
0.015521,153,30,1
0.015621,174,238,1
0.015622,41,126,1
0.015623,48,223,1
0.015625,51,169,1
0.015626,82,137,1
0.015726,34,8,1
0.015727,51,161,1
0.015728,24,49,1
0.015730,82,19,1
0.015731,9,186,1
0.015732,46,43,1
0.015733,170,53,1
0.015734,148,10,1
0.015736,25,110,1
0.015737,22,23,1
0.015738,145,145,1
0.015739,232,143,1
0.015740,234,22,1
0.015741,192,80,1
0.015742,34,201,1
0.015743,27,3,1
0.015744,111,3,1
0.015745,114,63,1
0.015845,32,106,1
0.015847,80,140,1
0.015848,194,189,1
0.015849,224,109,1
0.015850,17,18,1
0.015852,146,104,1
0.015853,222,168,1
0.015953,169,50,1
0.015955,15,210,1
0.015956,187,178,1
0.015957,105,72,1
0.015958,239,183,1
0.015960,208,28,1
0.015961,6,155,1
0.015962,105,89,1
0.016062,44,115,1
0.016063,85,117,1
0.016064,11,224,1
0.016164,173,212,1
0.016165,91,153,1
0.016166,6,43,1
0.016167,234,6,1
0.016168,51,140,1
0.016169,89,114,1
0.016170,79,252,1
0.016171,63,51,1
0.016172,127,192,1
0.016173,12,247,1
0.016174,39,8,1
0.016175,81,162,1
0.016176,44,217,1
0.016178,17,76,1
0.016179,53,252,1
0.016180,63,137,1
0.016181,195,235,1
0.016182,105,47,1
0.016183,64,21,1
0.016183,25,139,1
0.016185,171,112,1
0.016285,245,221,1
0.016286,120,132,1
0.016288,149,214,1
0.016289,65,118,1
0.016289,29,134,1
0.016390,12,237,1
0.016490,217,60,1
0.016491,41,58,1
0.016492,242,180,1
0.016493,190,171,1
0.016495,120,53,1
0.016496,0,196,1
0.016497,133,93,1
0.016498,196,20,1
0.016499,15,133,1
0.016500,47,195,1
0.016502,253,208,1
0.016503,111,235,1
0.016504,248,47,1
0.016504,17,1,1
0.016506,139,240,1
0.016606,109,206,1
0.016607,42,91,1
0.016608,117,18,1
0.016610,105,120,1
0.016611,9,243,1
0.016611,218,106,1
0.016712,56,64,1
0.016713,64,188,1
0.016714,142,73,1
0.016715,157,114,1
0.016716,30,49,1
0.016717,239,13,1
0.016817,242,169,1
0.016918,58,64,1
0.017018,47,13,1
0.017118,202,139,1
0.017119,141,119,1
0.017120,117,40,1
0.017121,223,233,1
0.017121,169,57,1
0.017122,213,142,0
0.017123,27,154,0
0.017124,101,243,0
0.017125,94,59,0
0.017127,178,89,0
0.017128,202,166,0
0.017129,32,105,0
0.017129,37,186,1
0.017130,216,56,1
0.017131,185,211,1
0.017231,112,99,1
0.017232,220,241,1
0.017233,191,202,1
0.017234,164,243,1
0.017235,237,216,1
0.017335,68,78,1
0.017336,220,55,1
0.017337,241,81,1
0.017339,167,90,1
0.017439,166,186,1
0.017440,74,45,1
0.017441,234,228,1
0.017442,232,194,1
0.017443,215,227,1
0.017445,184,191,1
0.017446,171,80,1
0.017447,238,45,1
0.017448,23,40,1
0.017449,51,19,1
0.017450,163,117,1
0.017450,248,88,1
0.017452,163,6,1
0.017453,76,199,1
0.017453,69,46,1
0.017455,201,126,1
0.017456,137,61,1
0.017457,229,74,1
0.017459,64,145,1
0.017460,0,149,1
0.017461,43,159,1
0.017462,83,169,1
0.017464,182,10,1
0.017465,174,79,1
0.017565,210,107,1
0.017566,242,173,1
0.017567,137,191,1
0.017568,93,142,1
0.017569,132,215,1
0.017570,65,8,1
0.017670,221,215,1
0.017671,6,225,1
0.017672,138,119,1
0.017673,97,254,1
0.017674,227,201,1
0.017774,196,125,1
0.017875,239,168,1
0.017875,220,98,1
0.017976,51,22,1
0.017977,26,72,1
0.017978,210,114,1
0.017980,55,60,1
0.017981,107,39,1
0.017982,186,4,1
0.017982,7,198,1
0.017983,142,90,1
0.017984,128,171,1
0.017985,160,128,1
0.017986,174,219,1
0.017987,243,13,1
0.017988,33,86,1
0.017989,24,24,1
0.017991,173,31,1
0.017992,165,196,1
0.017992,28,180,1
0.017993,205,15,1
0.017994,227,234,1
0.017995,127,203,1
0.017996,11,254,1
0.017997,123,195,1
0.017998,35,1,1
0.017999,83,93,1
0.018000,169,93,1
0.018001,179,173,1
0.018002,227,19,1
0.018004,26,116,1
0.018005,244,94,1
0.018005,106,112,1
0.018006,172,207,1
0.018008,158,240,1
0.018009,88,246,1
0.018010,187,113,1
0.018011,68,173,1
0.018013,65,85,1
0.018014,115,38,1
0.018015,5,153,1
0.018017,53,204,1
0.018018,190,86,1
0.018019,4,39,1
0.018020,228,48,1
0.018021,143,199,1
0.018022,82,203,1
0.018023,107,95,1
0.018025,190,144,1
0.018026,239,229,1
0.018026,174,61,1
0.018028,79,103,1
0.018029,51,50,1
0.018029,61,171,1
0.018031,9,36,1
0.018032,169,44,1
0.018033,73,254,1
0.018034,95,103,1
0.018034,247,194,1
0.018036,185,240,1
0.018037,218,58,1
0.018039,72,6,1
0.018040,49,184,1
0.018041,98,34,1
0.018141,237,97,1
0.018142,204,75,1
0.018144,83,0,1
0.018145,234,36,1
0.018145,121,114,1
0.018146,39,178,1
0.018147,74,90,1
0.018148,149,231,1
0.018150,189,52,1
0.018151,124,128,1
0.018152,89,107,1
0.018153,188,17,1
0.018154,99,80,1
0.018155,192,52,1
0.018156,92,192,1
0.018158,182,53,1
0.018159,103,27,1
0.018159,128,151,1
0.018161,55,139,1
0.018161,215,241,1
0.018163,96,24,1
0.018164,159,174,1
0.018165,177,21,1
0.018166,113,92,1
0.018267,97,7,1
0.018268,231,197,1
0.018269,80,68,1
0.018270,67,248,1
0.018370,48,222,1
0.018371,170,210,1
0.018372,72,114,1
0.018372,72,248,1
0.018373,211,98,1
0.018374,94,84,1
0.018374,233,65,1
0.018375,128,8,1
0.018376,3,14,1
0.018477,210,57,1
0.018478,132,231,1
0.018479,92,80,1
0.018480,239,44,1
0.018481,119,49,1
0.018482,135,48,1
0.018483,176,123,1
0.018484,100,75,1
0.018485,61,254,1
0.018486,61,124,1
0.018487,237,2,1
0.018488,155,54,1
0.018489,152,47,1
0.018490,129,81,1
0.018491,195,85,1
0.018491,179,208,1
0.018493,169,8,1
0.018494,197,243,1
0.018495,40,34,1
0.018496,113,59,1
0.018497,228,230,1
0.018498,95,31,1
0.018499,108,233,1
0.018500,205,30,1
0.018501,191,40,1
0.018502,242,196,1
0.018602,121,169,1
0.018603,63,155,1
0.018604,120,33,1
0.018605,76,230,1
0.018606,123,225,1
0.018607,109,17,1
0.018608,145,40,1
0.018609,131,192,1
0.018610,141,151,1
0.018611,186,155,1
0.018612,172,209,1
0.018613,27,244,1
0.018614,145,93,1
0.018616,252,154,1
0.018617,101,141,1
0.018618,142,158,1
0.018619,114,183,1
0.018621,198,0,1
0.018622,108,44,1
0.018623,52,9,1
0.018624,25,153,1
0.018625,88,82,1
0.018725,167,15,1
0.018726,183,89,1
0.018727,169,59,1
0.018728,95,120,1
0.018730,122,42,1
0.018731,66,51,1
0.018732,30,160,1
0.018733,244,254,1
0.018734,218,63,1
0.018834,101,47,1
0.018835,197,25,1
0.018837,106,213,1
0.018837,59,55,1
0.018839,162,25,1
0.018939,70,149,1
0.018940,4,124,1
0.018941,77,245,1
0.018942,199,91,1
0.018943,184,35,1
0.018945,227,157,1
0.018946,125,226,1
0.018947,243,139,1
0.018948,42,8,1
0.018950,161,130,1
0.018951,49,193,1
0.019051,14,50,1
0.019052,250,66,1
0.019053,54,157,1
0.019055,21,14,1
0.019056,217,199,1
0.019057,153,114,1
0.019058,194,38,1
0.019060,247,212,1
0.019061,230,217,1
0.019061,209,125,1
0.019162,163,61,1
0.019162,80,132,1
0.019263,129,171,1
0.019264,62,208,1
0.019265,228,152,1
0.019365,137,253,1
0.019366,147,22,1
0.019367,2,43,1
0.019368,114,162,1
0.019369,138,210,1
0.019370,219,135,0
0.019471,116,113,0
0.019472,137,208,0
0.019473,151,60,0
0.019474,3,142,0
0.019475,188,204,1
0.019477,157,251,1
0.019478,197,36,1
0.019479,14,81,1
0.019480,86,146,1
0.019481,4,143,1
0.019482,37,114,1
0.019482,63,60,1
0.019583,233,113,1
0.019584,117,181,1
0.019585,228,57,1
0.019586,117,203,1
0.019686,136,186,1
0.019687,161,127,1
0.019688,223,118,1
0.019789,43,122,1
0.019789,228,64,1
0.019790,25,107,1
0.019791,95,118,1
0.019792,42,119,1
0.019793,45,52,1
0.019794,106,132,1
0.019795,32,84,1
0.019797,89,14,0
0.019897,255,145,0
0.019898,217,67,0
0.019899,162,68,0
0.019900,84,193,0
0.019901,74,216,0
0.019903,211,0,0
0.019904,9,221,1
0.019905,136,8,1
0.019906,59,21,1
0.019907,44,72,1
0.019908,215,155,1
0.019909,5,153,1
0.020009,174,226,1
0.020011,90,215,1
0.020012,112,86,1
0.020013,253,209,1
0.020014,243,16,1
0.020015,178,183,1
0.020016,128,115,1
0.020017,88,116,1
0.020018,156,230,1
0.020019,84,76,1
0.020119,32,166,1
0.020120,165,196,1
0.020121,64,207,1
0.020123,38,138,1
0.020124,142,244,1
0.020126,246,203,1
0.020127,97,27,1
0.020129,49,198,1
0.020129,136,137,1
0.020130,186,226,1
0.020131,87,48,1
0.020132,151,105,1
0.020232,0,224,1
0.020233,110,206,1
0.020234,1,10,1
0.020235,108,43,1
0.020236,196,126,1
0.020337,226,92,1
0.020338,116,72,1
0.020339,249,108,1
0.020341,214,193,1
0.020342,72,17,1
0.020343,50,112,1
0.020344,5,30,1
0.020346,157,219,1
0.020347,178,219,1
0.020447,83,75,1
0.020448,162,116,1
0.020449,37,202,1
0.020451,13,102,1
0.020452,105,212,1
0.020552,132,156,1
0.020553,127,125,1
0.020555,7,143,1
0.020556,30,112,1
0.020557,200,169,1
0.020559,162,53,1
0.020560,123,226,1
0.020561,12,112,1
0.020562,192,70,1
0.020663,211,110,1
0.020663,151,62,1
0.020665,69,208,1
0.020666,6,2,1
0.020667,60,230,1
0.020668,27,199,1
0.020669,11,31,1
0.020670,12,200,1
0.020671,83,89,1
0.020771,241,118,1
0.020772,168,95,1
0.020774,204,150,1
0.020775,121,97,1
0.020776,50,138,1
0.020777,88,117,1
0.020877,63,55,1
0.020878,127,67,1
0.020879,142,175,1
0.020979,132,229,1
0.020980,205,27,1
0.020981,82,117,1
0.020982,183,93,1
0.020983,41,77,1
0.020983,164,20,1
0.020984,72,50,1
0.020986,178,209,1
0.020987,207,199,1
0.020988,130,65,1
0.020989,69,254,1
0.021089,88,111,1
0.021090,110,135,1
0.021092,170,25,1
0.021093,180,88,1
0.021094,122,173,1
0.021095,149,145,1
0.021096,236,178,1
0.021098,98,47,1
0.021098,227,173,1
0.021100,120,117,1
0.021101,32,169,1
0.021102,226,115,1
0.021202,218,225,1
0.021203,113,117,1
0.021203,210,215,1
0.021204,16,150,1
0.021205,160,47,1
0.021207,83,229,1
0.021208,168,143,0
0.021210,69,238,0
0.021211,192,195,0
0.021212,97,15,0
0.021312,171,50,0
0.021314,159,57,0
0.021315,45,138,0
0.021415,149,119,0
0.021416,180,34,0
0.021517,194,111,0
0.021518,229,29,0
0.021518,132,221,0
0.021520,149,112,0
0.021521,0,190,1
0.021522,191,133,1
0.021622,68,53,1
0.021623,241,193,1
0.021624,213,5,1
0.021625,58,1,1
0.021725,212,121,1
0.021726,206,185,1
0.021826,99,4,1
0.021827,138,226,1
0.021828,76,171,1
0.021829,41,77,1
0.021831,240,149,1
0.021831,90,138,1
0.021832,44,80,1
0.021834,41,154,1
0.021835,212,166,1
0.021836,102,229,1
0.021837,229,199,1
0.021937,212,128,1
0.021939,126,16,1
0.021940,122,97,1
0.021941,218,40,1
0.021942,8,118,1
0.021943,185,83,1
0.021944,251,196,1
0.021945,29,134,1
0.021946,107,156,1
0.021947,33,165,1
0.021948,147,82,1
0.021949,104,75,1
0.021950,71,27,1
0.021951,250,162,1
0.021952,130,26,1
0.021952,40,15,1
0.021953,183,91,1
0.021954,22,195,1
0.021956,56,242,1
0.021957,166,4,1
0.021958,143,171,1
0.021959,231,115,1
0.021960,8,199,1
0.021962,226,126,1
0.021963,112,246,1
0.021964,138,253,1
0.021965,35,189,1
0.021966,103,213,1
0.021967,251,250,1
0.021968,164,99,1
0.021969,212,227,1
0.021970,232,106,1
0.021971,132,157,1
0.021972,166,148,1
0.021973,27,248,1
0.021974,197,146,1
0.021975,153,69,1
0.021975,30,221,1
0.021976,90,21,1
0.021978,216,48,1
0.021979,86,93,1
0.021980,186,161,1
0.021981,215,102,1
0.021983,166,121,1
0.021983,247,227,1
0.021984,115,192,1
0.021986,246,240,1
0.021987,232,170,1
0.021988,250,225,1
0.021989,109,185,1
0.022089,183,191,0
0.022091,138,73,0
0.022092,243,194,0
0.022093,53,65,0
0.022095,236,73,0
0.022195,189,15,1
0.022196,233,95,1
0.022197,175,29,1
0.022198,229,233,1
0.022200,109,247,1
0.022201,57,13,1
0.022202,214,29,0
0.022203,180,187,0
0.022204,198,153,0
0.022205,122,237,0
0.022207,95,214,0
0.022208,137,103,0
0.022209,17,0,0
0.022211,138,24,1
0.022212,73,253,1
0.022213,219,83,1
0.022313,252,48,1
0.022314,170,152,1
0.022315,148,208,1
0.022316,46,246,1
0.022318,222,73,1
0.022319,82,247,1
0.022320,76,90,1
0.022321,140,217,1
0.022323,60,125,1
0.022324,85,228,1
0.022326,189,64,1
0.022327,174,52,1
0.022328,182,154,1
0.022330,26,189,1
0.022331,84,12,1
0.022332,44,241,1
0.022333,31,19,1
0.022334,157,245,1
0.022335,56,246,1
0.022336,32,194,1
0.022337,247,102,0
0.022338,102,165,0
0.022339,144,141,0
0.022341,94,128,0
0.022342,231,158,0
0.022343,226,149,0
0.022344,148,58,0
0.022345,159,19,0
0.022346,128,169,0
0.022347,181,166,0
0.022348,144,57,1
0.022349,104,12,1
0.022350,63,208,1
0.022351,70,86,1
0.022352,91,219,1
0.022353,78,160,1
0.022354,142,184,1
0.022355,121,172,1
0.022356,133,73,1
0.022358,245,90,1
0.022359,218,118,1
0.022360,85,50,1
0.022460,128,125,0
0.022461,87,197,0
0.022462,181,162,0
0.022463,105,37,0
0.022464,194,84,0
0.022466,199,102,1
0.022566,243,71,1
0.022567,25,13,1
0.022568,199,226,1
0.022569,7,234,1
0.022670,49,138,1
0.022671,129,54,1
0.022672,56,236,1
0.022772,130,1,1
0.022773,83,42,1
0.022774,77,155,1
0.022775,29,232,1
0.022776,5,200,1
0.022777,111,246,1
0.022878,19,153,1
0.022879,94,39,1
0.022880,6,19,1
0.022881,119,199,1
0.022882,50,153,1
0.022883,231,164,1
0.022884,241,221,1
0.022885,245,162,1
0.022886,33,182,1
0.022887,182,152,1
0.022888,97,51,1
0.022889,215,58,1
0.022890,172,126,1
0.022990,123,34,1
0.022992,111,51,1
0.022992,96,254,1
0.022993,112,189,1
0.023094,79,167,1
0.023095,104,43,1
0.023096,23,209,1
0.023097,14,56,1
0.023098,190,127,1
0.023099,213,148,1
0.023100,123,39,1
0.023101,114,72,1
0.023102,167,6,1
0.023103,200,151,1
0.023104,168,220,1
0.023105,227,159,1
0.023106,227,187,1
0.023107,193,143,1
0.023109,86,96,1
0.023110,227,136,1
0.023111,204,205,1
0.023112,35,232,1
0.023113,90,115,1
0.023115,117,15,1
0.023115,30,183,1
0.023116,128,193,1
0.023117,237,215,1
0.023118,131,227,1
0.023218,235,136,1
0.023220,186,151,1
0.023221,56,76,1
0.023222,3,23,1
0.023223,190,40,1
0.023225,80,56,1
0.023226,94,253,1
0.023226,140,138,1
0.023327,204,111,1
0.023328,78,76,1
0.023329,77,57,1
0.023330,162,13,1
0.023332,38,70,1
0.023333,210,115,1
0.023334,190,227,1
0.023335,133,95,1
0.023336,189,44,1
0.023337,63,117,1
0.023339,49,159,1
0.023340,9,90,1
0.023340,203,237,1
0.023341,13,227,1
0.023342,8,74,1
0.023443,64,8,1
0.023444,194,126,1
0.023445,11,113,1
0.023446,50,106,1
0.023447,198,149,1
0.023448,191,239,1
0.023450,12,52,1
0.023550,215,42,1
0.023551,211,173,1
0.023551,13,189,1
0.023552,238,83,1
0.023553,129,127,1
0.023554,202,85,1
0.023555,105,38,1
0.023556,88,47,1
0.023557,214,11,1
0.023558,30,201,1
0.023559,24,79,1
0.023560,189,76,1
0.023561,221,204,1
0.023562,29,231,1
0.023563,81,161,0
0.023565,99,164,0
0.023566,35,12,0
0.023567,174,119,0
0.023568,246,129,0
0.023569,22,194,1
0.023571,115,8,1
0.023572,232,125,1
0.023672,162,207,1
0.023673,39,211,1
0.023674,199,205,1
0.023675,91,178,1
0.023775,62,142,0
0.023776,32,18,0
0.023778,113,180,0
0.023779,86,201,0
0.023780,80,66,0
0.023781,0,239,1
0.023783,242,218,1
0.023784,209,22,1
0.023785,80,170,1
0.023786,250,168,1
0.023787,27,3,1
0.023788,232,156,1
0.023790,200,109,1
0.023791,255,101,1
0.023792,255,235,1
0.023793,101,201,1
0.023795,175,175,1
0.023796,86,74,1
0.023797,158,67,1
0.023799,95,97,1
0.023899,247,87,1
0.023900,40,235,1
0.023901,107,94,1
0.023902,117,54,1
0.023903,60,220,1
0.023905,128,36,1
0.023905,9,98,1
0.024005,42,242,1
0.024006,158,203,1
0.024008,73,88,1
0.024009,243,229,1
0.024109,155,73,1
0.024110,77,248,1
0.024112,119,136,1
0.024113,163,23,1
0.024114,149,118,1
0.024115,144,81,1
0.024116,1,169,1
0.024117,13,162,1
0.024118,16,151,1
0.024120,176,24,1
0.024120,201,204,1
0.024121,157,218,1
0.024123,229,102,1
0.024124,43,20,1
0.024125,2,98,1
0.024126,154,95,1
0.024127,115,33,1
0.024128,21,113,1
0.024130,51,210,1
0.024131,166,161,1
0.024132,79,173,0
0.024133,33,223,0
0.024134,236,108,0
0.024135,168,81,0
0.024235,28,253,0
0.024236,69,11,0
0.024237,201,89,0
0.024239,1,134,0
0.024240,92,24,0
0.024242,136,77,0
0.024242,181,142,0
0.024243,102,198,0
0.024245,223,97,0
0.024246,94,238,1
0.024247,172,7,1
0.024248,180,196,1
0.024348,82,206,1
0.024349,118,73,1
0.024350,62,103,1
0.024351,94,111,1
0.024451,146,238,1
0.024551,179,216,1
0.024553,162,218,1
0.024553,219,2,1
0.024555,253,135,1
0.024556,0,205,1
0.024556,73,44,1
0.024558,70,211,1
0.024559,217,16,1
0.024560,122,69,0
0.024561,124,116,0
0.024562,106,226,0
0.024562,243,184,0
0.024564,38,226,0
0.024565,11,6,0
0.024565,181,0,0
0.024566,160,150,0
0.024567,5,214,0
0.024568,42,131,1
0.024569,251,135,1
0.024570,98,121,1
0.024571,112,249,1
0.024573,99,66,1
0.024574,211,11,1
0.024575,31,140,1
0.024576,48,56,1
0.024577,76,72,1
0.024678,73,58,1
0.024778,166,211,1
0.024878,53,107,1
0.024879,147,30,1
0.024880,178,115,1
0.024881,209,248,1
0.024882,97,245,1
0.024883,128,221,1
0.024884,44,38,1
0.024885,234,230,1
0.024985,100,152,1
0.024987,85,194,1
0.024988,240,2,1
0.024989,2,150,1
0.024990,128,99,1
0.024991,237,43,1
0.024992,218,91,1
0.024993,188,77,1
0.024994,102,20,1
0.024995,148,118,1
0.025095,101,217,1
0.025097,177,182,1
0.025197,17,189,1
0.025198,46,131,1
0.025199,120,66,1
0.025200,104,11,1
0.025201,218,149,1
0.025203,217,101,1
0.025204,246,16,1
0.025205,84,191,1
0.025206,235,41,1
0.025207,88,189,1
0.025208,124,210,1
0.025209,134,179,1
0.025210,145,221,1
0.025212,138,92,1
0.025213,127,94,1
0.025214,197,205,1
0.025215,9,84,1
0.025216,147,58,1
0.025217,34,255,1
0.025217,115,135,1
0.025219,128,181,1
0.025220,173,103,1
0.025222,216,84,1
0.025223,23,71,1
0.025224,230,135,1
0.025226,113,0,1
0.025227,20,186,1
0.025327,91,80,1
0.025328,59,80,1
0.025329,0,242,1
0.025330,191,157,1
0.025332,236,112,1
0.025333,56,180,1
0.025334,107,201,1
0.025335,128,80,1
0.025336,81,54,1
0.025337,204,73,1
0.025339,91,84,1
0.025339,47,215,1
0.025340,50,176,1
0.025341,210,18,1
0.025442,240,118,1
0.025443,86,111,1
0.025444,178,127,1
0.025445,62,115,1
0.025446,104,27,1
0.025447,130,67,1
0.025449,234,73,1
0.025450,18,161,1
0.025451,54,127,1
0.025452,226,10,1
0.025453,100,254,1
0.025455,34,19,1
0.025555,18,36,1
0.025556,162,48,1
0.025557,162,146,1
0.025558,25,4,1
0.025558,58,8,1
0.025560,125,254,1
0.025561,188,76,1
0.025562,34,8,1
0.025663,226,24,1
0.025664,59,112,1
0.025664,64,154,1
0.025666,156,91,1
0.025667,30,202,1
0.025668,28,67,1
0.025669,34,208,1
0.025670,22,135,1
0.025671,251,182,1
0.025672,6,64,1
0.025772,52,229,1
0.025773,241,72,1
0.025774,132,223,1
0.025775,219,214,1
0.025776,190,165,1
0.025777,246,251,1
0.025778,131,147,1
0.025779,89,103,1
0.025780,156,210,1
0.025781,233,145,1
0.025881,162,121,1
0.025882,86,215,1
0.025883,68,166,1
0.025884,213,175,1
0.025885,182,244,1
0.025886,245,142,1
0.025887,136,219,1
0.025888,68,169,1
0.025889,226,176,1
0.025890,37,195,1
0.025892,122,174,1
0.025992,3,143,1
0.026092,59,23,1
0.026093,75,18,1
0.026094,222,225,1
0.026096,165,1,1
0.026097,44,20,1
0.026098,156,41,1
0.026099,23,249,1
0.026100,155,76,1
0.026102,50,197,1
0.026103,145,45,1
0.026104,171,247,1
0.026105,38,207,1
0.026106,49,153,1
0.026107,21,151,1
0.026108,77,217,1
0.026110,224,116,1
0.026110,104,74,1
0.026112,14,210,1
0.026212,154,160,1
0.026213,66,47,1
0.026214,10,129,1
0.026216,9,26,1
0.026316,252,149,1
0.026317,86,22,1
0.026318,47,218,1
0.026320,73,132,1
0.026321,183,24,1
0.026322,54,205,1
0.026323,65,21,1
0.026324,203,96,1
0.026325,98,196,1
0.026326,215,227,1
0.026327,186,104,1
0.026328,238,92,1
0.026329,23,18,1
0.026330,154,112,1
0.026332,121,105,1
0.026432,184,66,1
0.026433,247,93,0
0.026434,5,47,0
0.026435,246,223,0
0.026436,197,194,0
0.026437,74,11,0
0.026438,253,137,1
0.026439,241,121,1
0.026440,12,152,1
0.026540,204,226,1
0.026542,58,121,1
0.026642,51,143,1
0.026643,66,209,1
0.026644,72,36,1
0.026645,228,74,1
0.026646,154,97,1
0.026746,124,215,1
0.026748,39,172,1
0.026749,187,3,1
0.026750,157,109,1
0.026751,131,150,1
0.026752,255,10,1
0.026852,86,209,1
0.026854,64,156,1
0.026855,253,125,1
0.026856,205,242,1
0.026857,87,180,1
0.026858,159,58,1
0.026859,100,243,1
0.026861,98,44,1
0.026862,82,232,1
0.026863,52,2,1
0.026864,64,42,1
0.026865,136,239,1
0.026866,247,196,1
0.026866,102,191,1
0.026867,227,91,1
0.026869,218,228,1
0.026870,40,215,1
0.026871,41,49,1
0.026873,29,161,1
0.026873,221,48,1
0.026875,52,0,1
0.026875,32,207,1
0.026876,44,65,1
0.026878,238,159,1
0.026879,19,13,1
0.026879,98,150,1
0.026980,111,229,1
0.026980,172,231,1
0.026982,243,128,1
0.026983,244,168,1
0.026985,29,171,1
0.026985,89,184,1
0.026987,133,239,1
0.026987,198,69,1
0.026989,10,161,1
0.026990,52,238,1
0.026991,92,131,1
0.026991,156,255,1
0.026992,143,202,1
0.026993,176,40,1
0.027093,141,208,1
0.027193,149,197,1
0.027195,224,27,1
0.027195,97,248,1
0.027196,200,9,1
0.027198,72,113,1
0.027199,183,5,1
0.027200,2,140,1
0.027201,240,9,1
0.027201,28,156,0
0.027203,125,42,0
0.027204,187,1,0
0.027205,211,46,0
0.027206,238,151,0
0.027207,139,100,0
0.027208,197,77,0
0.027209,60,98,0
0.027309,106,193,0
